property_id,type,property_size,property_area,area_sqyd,price,purpose,built_in_year,parking_spaces,floors,bedrooms,bathrooms,servant_quarters,kitchens,store_rooms,state,city,area,tier,population,median_monthly_income
52734088-482-1,House,Large (500-1000),1.2 Kanal,726,230000000,For Sale,2024-01-01,2,,7,6,1,1,1,Punjab,Sialkot,Cantt,2,2500000,45000
52620914-8221-1,House,Medium (250-500),10 Marla,302.5,36500000,For Sale,2025-01-01,,,5,6,1,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52641930-8221-1,House,Medium (250-500),10 Marla,302.5,33500000,For Sale,2025-01-01,,,5,6,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52671907-6267-1,House,Medium (250-500),10 Marla,302.5,28500000,For Sale,2024-01-01,,,10,7,,,,Punjab,Sialkot,Fateh Garh Town,2,2500000,45000
52418523-8221-1,House,Small (100-250),5.4 Marla,163.35,22500000,For Sale,2025-01-01,,,4,6,1,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52726748-8221-1,House,Medium (250-500),10 Marla,302.5,38000000,For Sale,2025-01-01,3,2,5,6,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52525748-16537-1,House,Small (100-250),6 Marla,181.5,27000000,For Sale,2024-01-01,,,5,5,,,,Punjab,Sialkot,Ghalib Road,2,2500000,45000
51064734-6270-1,House,Tiny (<100),1 Marla,30.25,3800000,For Sale,2024-01-01,,2,2,1,,1,,Punjab,Sialkot,Hajipura Road,2,2500000,45000
52222125-8221-1,House,Medium (250-500),10 Marla,302.5,36900000,For Sale,2025-01-01,3,2,5,6,1,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
51994971-6270-1,House,Tiny (<100),2 Marla,60.5,7800000,For Sale,2024-01-01,1,,4,2,,2,1,Punjab,Sialkot,Hajipura Road,2,2500000,45000
52711276-8221-1,House,Small (100-250),5 Marla,151.25,19000000,For Sale,2025-01-01,,,4,6,1,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
51289839-6259-1,House,Small (100-250),5 Marla,151.25,14000000,For Sale,2024-01-01,4,2,4,5,1,2,1,Punjab,Sialkot,Chenab Rangers Road,2,2500000,45000
52489467-8221-1,House,Small (100-250),5.5 Marla,166.375,22000000,For Sale,2025-01-01,1,2,4,5,2,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
51087276-8221-1,House,Medium (250-500),10 Marla,302.5,42500000,For Sale,2024-01-01,3,,5,6,1,4,2,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52296959-8221-1,House,Small (100-250),5.5 Marla,166.375,21500000,For Sale,2025-01-01,,,4,5,1,2,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
51452395-10560-1,House,Tiny (<100),3 Marla,90.75,14800000,For Sale,2024-01-01,,,4,3,,,,Punjab,Sialkot,Aimanabad Road,2,2500000,45000
52649923-21145-1,House,Small (100-250),4 Marla,121,17000000,For Sale,2021-01-01,1,2,4,5,,2,1,Punjab,Sialkot,Capital Road,2,2500000,45000
52691445-8221-1,House,Medium (250-500),10 Marla,302.5,40000000,For Sale,2025-01-01,,,6,6,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52166667-16889-1,House,Small (100-250),5.2 Marla,157.3,22000000,For Sale,2025-01-01,1,2,4,5,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52690665-8221-1,House,Medium (250-500),10 Marla,302.5,30000000,For Sale,2024-01-01,,,5,6,,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52171371-16888-1,House,Small (100-250),5 Marla,151.25,22000000,For Sale,2025-01-01,1,2,4,5,2,1,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52736613-8221-1,House,Medium (250-500),10 Marla,302.5,27500000,For Sale,2001-01-01,,2,5,6,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52690597-8221-1,House,Small (100-250),5 Marla,151.25,17000000,For Sale,2024-01-01,,,4,4,,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52734923-16889-1,House,Small (100-250),5 Marla,151.25,15000000,For Sale,2025-01-01,,2,3,4,,3,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
51042142-8221-1,House,Small (100-250),5 Marla,151.25,15900000,For Sale,2025-01-01,2,2,4,5,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
51135352-8221-1,House,Small (100-250),5.3 Marla,160.325,21800000,For Sale,2022-01-01,,2,5,6,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52234548-8221-1,House,Medium (250-500),10 Marla,302.5,36900000,For Sale,2024-01-01,,,5,6,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
50393472-16889-1,House,Small (100-250),5 Marla,151.25,18900000,For Sale,2024-01-01,,,3,4,,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52339749-8221-1,House,Medium (250-500),10 Marla,302.5,33500000,For Sale,2024-01-01,,,5,6,,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52696227-8221-1,House,Medium (250-500),10 Marla,302.5,47000000,For Sale,2023-01-01,1,2,5,6,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52696214-8221-1,House,Small (100-250),5 Marla,151.25,21500000,For Sale,2024-01-01,,,4,5,,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52696193-8221-1,House,Small (100-250),5 Marla,151.25,21500000,For Sale,2024-01-01,,,4,5,,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52166826-16889-1,House,Medium (250-500),10 Marla,302.5,36000000,For Sale,2025-01-01,4,,5,6,,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52210738-16889-1,House,Small (100-250),5 Marla,151.25,17500000,For Sale,2024-01-01,10,,3,4,1,1,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52669379-14370-1,House,Small (100-250),6 Marla,181.5,29000000,For Sale,1990-01-01,,,4,5,,2,,Punjab,Sialkot,Chenab Rangers Road,2,2500000,45000
48120299-8221-1,House,Medium (250-500),10 Marla,302.5,46500000,For Sale,2024-01-01,1,,5,6,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
51705888-14602-1,House,Large (500-1000),1 Kanal,605,95000000,For Sale,2024-01-01,4,2,5,6,2,3,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52006020-14600-1,House,Large (500-1000),1 Kanal,605,90000000,For Sale,2024-01-01,,,5,6,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
48796609-8221-1,House,Medium (250-500),10 Marla,302.5,27500000,For Sale,2024-01-01,,,5,6,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
51627590-14602-1,House,Large (500-1000),1 Kanal,605,90000000,For Sale,2018-01-01,10,,,,2,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
47844869-16888-1,House,Medium (250-500),10 Marla,302.5,30000000,For Sale,2023-01-01,4,2,,,,2,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
49066484-8221-1,House,Small (100-250),5 Marla,151.25,14900000,For Sale,2024-01-01,1,,,,,1,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52496425-21145-1,House,Small (100-250),6 Marla,181.5,27000000,For Sale,2024-01-01,,,4,5,,,,Punjab,Sialkot,Capital Road,2,2500000,45000
52566739-16537-1,House,Small (100-250),6 Marla,181.5,27500000,For Sale,2024-01-01,,,4,5,,,,Punjab,Sialkot,Ghalib Road,2,2500000,45000
52605382-1371-1,House,Medium (250-500),13 Marla,393.25,45000000,For Sale,2020-01-01,,,5,6,,,,Punjab,Sialkot,Shahabpura,2,2500000,45000
52673355-6278-1,House,Small (100-250),4 Marla,121,14500000,For Sale,2024-01-01,,,4,5,,,,Punjab,Sialkot,Kashmir Road,2,2500000,45000
52496626-16537-1,House,Small (100-250),6 Marla,181.5,26000000,For Sale,2025-01-01,,,4,5,2,,,Punjab,Sialkot,Ghalib Road,2,2500000,45000
52663319-8221-1,House,Medium (250-500),10 Marla,302.5,30000000,For Sale,2024-01-01,,,5,6,,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52728165-8221-1,House,Medium (250-500),10 Marla,302.5,35000000,For Sale,2025-01-01,4,2,5,6,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52728139-8221-1,House,Medium (250-500),10 Marla,302.5,32900000,For Sale,2025-01-01,4,2,5,6,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52727971-8221-1,House,Medium (250-500),10 Marla,302.5,33000000,For Sale,2025-01-01,4,2,5,6,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52727920-8221-1,House,Medium (250-500),10 Marla,302.5,32500000,For Sale,2025-01-01,4,2,5,6,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52727904-8221-1,House,Medium (250-500),10 Marla,302.5,30000000,For Sale,2025-01-01,4,2,5,6,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52727875-8221-1,House,Medium (250-500),10 Marla,302.5,28000000,For Sale,2025-01-01,3,2,5,6,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52727850-8221-1,House,Small (100-250),5 Marla,151.25,17500000,For Sale,2025-01-01,2,2,4,4,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
50106182-14608-1,House,Medium (250-500),10 Marla,302.5,32500000,For Sale,2024-01-01,,,5,5,1,2,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52726931-6278-1,House,Small (100-250),7 Marla,211.75,35000000,For Sale,2024-01-01,,,5,5,,,,Punjab,Sialkot,Kashmir Road,2,2500000,45000
52221899-8221-1,House,Small (100-250),5 Marla,151.25,19000000,For Sale,2025-01-01,,,4,4,,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
45478871-8221-1,House,Small (100-250),5 Marla,151.25,18200000,For Sale,2023-01-01,,2,5,5,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
48290876-14601-1,House,Medium (250-500),10 Marla,302.5,33600000,For Sale,2023-01-01,2,2,,,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
48498999-14601-1,House,Small (100-250),5 Marla,151.25,20200000,For Sale,2023-01-01,1,2,4,5,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
45478381-16889-1,House,Small (100-250),5 Marla,151.25,15600000,For Sale,2023-01-01,1,2,5,5,,1,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
48273129-14601-1,House,Medium (250-500),10 Marla,302.5,36000000,For Sale,2024-01-01,,3,,,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
48290592-14601-1,House,Medium (250-500),10 Marla,302.5,39000000,For Sale,2012-01-01,2,,,,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
50401612-16889-1,House,Medium (250-500),10 Marla,302.5,33500000,For Sale,2024-01-01,,,,,,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
50414981-8221-1,House,Small (100-250),5 Marla,151.25,18500000,For Sale,2024-01-01,,2,,,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
45503680-14601-1,House,Medium (250-500),10 Marla,302.5,39500000,For Sale,2023-01-01,,2,5,6,,2,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
45503836-14608-1,House,Medium (250-500),10 Marla,302.5,31000000,For Sale,2023-01-01,,2,5,6,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
45506912-8221-1,House,Small (100-250),5 Marla,151.25,18300000,For Sale,2023-01-01,4,2,4,5,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
45507394-16889-1,House,Small (100-250),5 Marla,151.25,21500000,For Sale,2023-01-01,,2,4,5,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
48322784-14601-1,House,Medium (250-500),10 Marla,302.5,45000000,For Sale,2023-01-01,2,2,,,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
45478430-8221-1,House,Small (100-250),5 Marla,151.25,22000000,For Sale,2023-01-01,,2,7,6,4,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
45503888-14608-1,House,Small (100-250),5 Marla,151.25,19500000,For Sale,2027-01-01,,,4,5,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
48267391-16889-1,House,Small (100-250),5 Marla,151.25,16900000,For Sale,2023-01-01,4,2,4,5,2,2,2,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52724919-6259-1,House,Medium (250-500),10 Marla,302.5,48500000,For Sale,2024-01-01,,,5,5,,,,Punjab,Sialkot,Chenab Rangers Road,2,2500000,45000
52609343-20769-1,House,Tiny (<100),2 Marla,60.5,9000000,For Sale,2024-01-01,,,4,3,,,,Punjab,Sialkot,Gohadpur,2,2500000,45000
52641326-10560-1,House,Small (100-250),4 Marla,121,16500000,For Sale,2024-01-01,,,3,4,,,,Punjab,Sialkot,Aimanabad Road,2,2500000,45000
52725015-14370-1,House,Medium (250-500),10 Marla,302.5,48000000,For Sale,2024-01-01,,,5,5,,,,Punjab,Sialkot,Chenab Rangers Road,2,2500000,45000
45476019-16889-1,House,Small (100-250),5 Marla,151.25,16000000,For Sale,2023-01-01,1,2,,,2,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
45476066-14608-1,House,Small (100-250),5 Marla,151.25,16000000,For Sale,2024-01-01,,,4,4,,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52496453-21145-1,House,Small (100-250),5 Marla,151.25,23000000,For Sale,2024-01-01,,,4,5,,,,Punjab,Sialkot,Capital Road,2,2500000,45000
52565978-16537-1,House,Small (100-250),7 Marla,211.75,32500000,For Sale,2024-01-01,,,4,5,,,,Punjab,Sialkot,Ghalib Road,2,2500000,45000
52496581-13357-1,House,Small (100-250),5 Marla,151.25,27000000,For Sale,2024-01-01,,,4,5,,,,Punjab,Sialkot,Wazirabad Road,2,2500000,45000
52729054-16537-1,House,Small (100-250),6 Marla,181.5,28000000,For Sale,2025-01-01,,,5,6,,,,Punjab,Sialkot,Ghalib Road,2,2500000,45000
52496518-21145-1,House,Tiny (<100),3 Marla,90.75,13500000,For Sale,2024-01-01,,,4,3,,,,Punjab,Sialkot,Capital Road,2,2500000,45000
52496548-13357-1,House,Small (100-250),7 Marla,211.75,37500000,For Sale,2024-01-01,,,6,7,,,,Punjab,Sialkot,Wazirabad Road,2,2500000,45000
46893652-8221-1,House,Small (100-250),5 Marla,151.25,15500000,For Sale,2023-01-01,4,2,4,5,,2,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52496486-6278-1,House,Small (100-250),4 Marla,121,14500000,For Sale,2024-01-01,,,4,5,,,,Punjab,Sialkot,Kashmir Road,2,2500000,45000
48787254-8221-1,House,Medium (250-500),10 Marla,302.5,27500000,For Sale,2024-01-01,3,1,5,6,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52301456-6270-1,House,Tiny (<100),1 Marla,30.25,3800000,For Sale,2024-01-01,,2,2,1,,1,1,Punjab,Sialkot,Hajipura Road,2,2500000,45000
52724663-940-1,House,Small (100-250),5 Marla,151.25,19000000,For Sale,2022-01-01,8,,5,6,2,2,2,Punjab,Sialkot,Sambrial,2,2500000,45000
52732289-6257-1,House,Medium (250-500),10 Marla,302.5,45000000,For Sale,2024-01-01,,,5,6,,,,Punjab,Sialkot,Cantt View Colony,2,2500000,45000
52722878-13357-1,House,Small (100-250),5 Marla,151.25,27000000,For Sale,2022-01-01,1,2,4,5,2,1,1,Punjab,Sialkot,Wazirabad Road,2,2500000,45000
52722586-940-1,House,Small (100-250),5 Marla,151.25,20000000,For Sale,2022-01-01,8,,5,6,2,2,2,Punjab,Sialkot,Sambrial,2,2500000,45000
51103251-14600-1,House,Large (500-1000),1 Kanal,605,90000000,For Sale,2024-01-01,3,2,6,6,,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
50900183-16537-1,House,Medium (250-500),10 Marla,302.5,50000000,For Sale,2024-01-01,2,2,,,1,2,1,Punjab,Sialkot,Ghalib Road,2,2500000,45000
51312411-16889-1,House,Small (100-250),5 Marla,151.25,19000000,For Sale,2016-01-01,1,,4,4,,1,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52636747-742-1,House,Small (100-250),5 Marla,151.25,22000000,For Sale,2024-01-01,1,2,5,4,1,1,1,Punjab,Sialkot,Rangpura Road,2,2500000,45000
52571220-16889-1,House,Small (100-250),5 Marla,151.25,17000000,For Sale,2025-01-01,2,2,4,4,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52634715-16889-1,House,Small (100-250),5 Marla,151.25,16000000,For Sale,2024-01-01,2,2,4,4,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52677260-14601-1,House,Medium (250-500),10 Marla,302.5,47500000,For Sale,2025-01-01,3,2,5,6,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
50606041-6270-1,House,Tiny (<100),1.8 Marla,54.45,5800000,For Sale,2022-01-01,3,2,5,2,1,1,1,Punjab,Sialkot,Hajipura Road,2,2500000,45000
52147574-8221-1,House,Small (100-250),5.3 Marla,160.325,17500000,For Sale,2024-01-01,1,2,5,4,,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
51930557-8221-1,House,Small (100-250),5 Marla,151.25,18500000,For Sale,2024-01-01,,2,3,4,2,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52718263-16537-1,House,Small (100-250),6 Marla,181.5,28500000,For Sale,2024-01-01,,,4,5,,,,Punjab,Sialkot,Ghalib Road,2,2500000,45000
52718261-14370-1,House,Small (100-250),6 Marla,181.5,28500000,For Sale,2024-01-01,,,4,5,,,,Punjab,Sialkot,Chenab Rangers Road,2,2500000,45000
52510643-8221-1,House,Small (100-250),5 Marla,151.25,17500000,For Sale,2025-01-01,1,,3,4,,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52619711-16537-1,House,Small (100-250),6 Marla,181.5,31000000,For Sale,2025-01-01,,2,4,5,,3,,Punjab,Sialkot,Ghalib Road,2,2500000,45000
52166800-16889-1,House,Small (100-250),5 Marla,151.25,18500000,For Sale,2025-01-01,,2,4,5,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52166850-14602-1,House,Medium (250-500),10 Marla,302.5,42500000,For Sale,2024-01-01,2,2,5,6,1,2,2,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52532971-14602-1,House,Large (500-1000),1 Kanal,605,94500000,For Sale,2024-01-01,4,2,5,6,2,2,2,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52712803-20273-1,House,Small (100-250),6 Marla,181.5,28000000,For Sale,2025-01-01,1,2,4,5,1,1,1,Punjab,Sialkot,Jammu Road,2,2500000,45000
52704332-6259-1,House,Small (100-250),4.9 Marla,148.225,19500000,For Sale,2025-01-01,,,4,5,,1,1,Punjab,Sialkot,Chenab Rangers Road,2,2500000,45000
51174522-6264-1,House,Small (100-250),6 Marla,181.5,32500000,For Sale,2023-01-01,,,4,4,,1,,Punjab,Sialkot,Defence Homes Society,2,2500000,45000
50567189-14370-1,House,Large (500-1000),1.3 Kanal,786.5,110000000,For Sale,2024-01-01,5,3,6,7,1,2,1,Punjab,Sialkot,Chenab Rangers Road,2,2500000,45000
52454690-16537-1,House,Medium (250-500),9 Marla,272.25,31000000,For Sale,2025-01-01,1,,5,5,1,2,1,Punjab,Sialkot,Ghalib Road,2,2500000,45000
52570722-6259-1,House,Small (100-250),5 Marla,151.25,17500000,For Sale,2025-01-01,1,,4,5,,1,1,Punjab,Sialkot,Chenab Rangers Road,2,2500000,45000
52378509-8221-1,House,Small (100-250),5 Marla,151.25,17500000,For Sale,2024-01-01,1,,4,4,,1,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52714342-6267-1,Farm House,Large (500-1000),1 Kanal,605,50000000,For Sale,2020-01-01,,,4,2,,,,Punjab,Sialkot,Fateh Garh Town,2,2500000,45000
52525019-8221-1,House,Small (100-250),5 Marla,151.25,21500000,For Sale,2024-01-01,,,4,5,,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52679754-14370-1,House,Small (100-250),6 Marla,181.5,29000000,For Sale,2025-01-01,1,2,4,5,1,2,1,Punjab,Sialkot,Chenab Rangers Road,2,2500000,45000
52335923-8221-1,House,Small (100-250),5 Marla,151.25,19000000,For Sale,2023-01-01,,,4,5,1,2,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52325535-482-1,House,Medium (250-500),10 Marla,302.5,47500000,For Sale,2024-01-01,,3,6,6,2,3,4,Punjab,Sialkot,Cantt,2,2500000,45000
52157736-16889-1,House,Medium (250-500),10 Marla,302.5,26000000,For Sale,2025-01-01,4,3,5,5,2,2,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52157777-16889-1,House,Medium (250-500),10 Marla,302.5,28500000,For Sale,2024-01-01,,,6,6,,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52471687-1284-1,House,Large (500-1000),1.2 Kanal,726,136500000,For Sale,2024-01-01,1,,7,7,1,1,1,Punjab,Sialkot,Model Town Coop Housing Society,2,2500000,45000
52137664-16889-1,House,Small (100-250),5 Marla,151.25,18900000,For Sale,2024-01-01,,,4,4,,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52108135-1284-1,House,Small (100-250),4 Marla,121,17500000,For Sale,2024-01-01,,,4,4,,,,Punjab,Sialkot,Model Town Coop Housing Society,2,2500000,45000
51676024-16889-1,House,Medium (250-500),10 Marla,302.5,37500000,For Sale,2024-01-01,1,,5,6,1,2,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52260139-14370-1,House,Medium (250-500),10 Marla,302.5,48500000,For Sale,2024-01-01,2,,4,5,1,1,1,Punjab,Sialkot,Chenab Rangers Road,2,2500000,45000
52204514-943-1,House,Medium (250-500),10 Marla,302.5,52500000,For Sale,2025-01-01,3,2,5,6,1,2,2,Punjab,Sialkot,Toheed Town,2,2500000,45000
52699224-940-1,House,Small (100-250),5 Marla,151.25,20000000,For Sale,2022-01-01,8,,5,6,2,2,2,Punjab,Sialkot,Sambrial,2,2500000,45000
52698395-6304-1,House,Small (100-250),5 Marla,151.25,13000000,For Sale,2024-01-01,,,4,5,,,,Punjab,Sialkot,Ugoke Road,2,2500000,45000
52268048-8221-1,House,Small (100-250),5 Marla,151.25,22500000,For Sale,2024-01-01,,,3,4,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52497339-6264-1,House,Small (100-250),4 Marla,121,19000000,For Sale,2020-01-01,4,2,3,4,1,1,,Punjab,Sialkot,Defence Homes Society,2,2500000,45000
52497372-6264-1,House,Small (100-250),5 Marla,151.25,21000000,For Sale,2024-01-01,,,3,4,,1,1,Punjab,Sialkot,Defence Homes Society,2,2500000,45000
52497391-6264-1,House,Tiny (<100),3 Marla,90.75,18500000,For Sale,2024-01-01,,,3,4,,,,Punjab,Sialkot,Defence Homes Society,2,2500000,45000
52497439-6264-1,House,Small (100-250),6 Marla,181.5,35000000,For Sale,2024-01-01,,,4,4,,,,Punjab,Sialkot,Defence Homes Society,2,2500000,45000
52553472-16537-1,House,Small (100-250),6 Marla,181.5,28500000,For Sale,2025-01-01,1,,4,5,,1,1,Punjab,Sialkot,Ghalib Road,2,2500000,45000
52570502-16537-1,House,Medium (250-500),9 Marla,272.25,53500000,For Sale,2025-01-01,2,,6,7,1,1,1,Punjab,Sialkot,Ghalib Road,2,2500000,45000
52268044-482-1,House,Large (500-1000),1 Kanal,605,170000000,For Sale,2024-01-01,,,5,6,,,,Punjab,Sialkot,Cantt,2,2500000,45000
52503497-8221-1,House,Small (100-250),8 Marla,242,33000000,For Sale,2024-01-01,,,5,5,,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
50654598-6267-1,House,Tiny (<100),2.2 Marla,66.55,6300000,For Sale,2020-01-01,,2,5,3,,1,1,Punjab,Sialkot,Fateh Garh Town,2,2500000,45000
49997584-742-1,House,Tiny (<100),1 Marla,30.25,4800000,For Sale,2023-01-01,,,3,2,3,1,2,Punjab,Sialkot,Rangpura Road,2,2500000,45000
52694724-22093-1,House,Small (100-250),5 Marla,151.25,6600000,For Sale,2024-01-01,,2,3,4,1,2,,Punjab,Sialkot,Daska Road,2,2500000,45000
51206246-16889-1,House,Medium (250-500),10 Marla,302.5,35000000,For Sale,2022-01-01,,2,5,6,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52318646-8221-1,House,Medium (250-500),10 Marla,302.5,39500000,For Sale,2018-01-01,3,2,5,6,,1,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
49838456-16889-1,House,Small (100-250),5 Marla,151.25,18500000,For Sale,2023-01-01,4,2,,,2,2,2,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52030746-8221-1,House,Small (100-250),5 Marla,151.25,19500000,For Sale,2024-01-01,1,2,4,3,1,1,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52181902-8221-1,House,Medium (250-500),10 Marla,302.5,37500000,For Sale,2024-01-01,3,2,5,6,1,2,1,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
49073874-14608-1,House,Medium (250-500),10 Marla,302.5,35000000,For Sale,2024-01-01,2,2,,,2,2,2,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52223320-8221-1,House,Medium (250-500),10 Marla,302.5,34500000,For Sale,2024-01-01,,,5,6,1,2,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52234316-8221-1,House,Small (100-250),5 Marla,151.25,18500000,For Sale,2024-01-01,1,2,4,4,,1,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
52318566-16889-1,House,Small (100-250),5 Marla,151.25,17500000,For Sale,2024-01-01,,,4,5,,,,Punjab,Sialkot,Citi Housing Society,2,2500000,45000
